date,side,variant,regime,structure,ss,ls,sm,lm,entry,pnl,spot,settle,exp
2024-03-06,call,em75_always_bull,BULL,BCD,5170.0,5160.0,13.2,16.1,3.1,220.04,5104.76,5165.31,2024-03-13
2024-03-06,call,em75_always_short,BULL,BCC,5160.0,5170.0,16.1,13.2,2.7,-261.98,5104.76,5165.31,2024-03-13
2024-03-06,call,em75_regime_follow,BULL,BCD,5170.0,5160.0,13.2,16.1,3.1,220.04,5104.76,5165.31,2024-03-13
2024-03-06,call,em75_skip_bear,BULL,BCD,5170.0,5160.0,13.2,16.1,3.1,220.04,5104.76,5165.31,2024-03-13
2024-03-06,put,put_regime,BULL,BPC,5045.0,5035.0,16.5,14.5,1.8,179.03,5104.76,5150.48,2024-03-14
2024-03-07,call,50d_always_bull,BULL,BPC,5165.0,5155.0,40.9,35.9,4.8,-520.97,5157.36,5150.48,2024-03-14
2024-03-07,call,50d_regime_follow,BULL,BPC,5165.0,5155.0,40.9,35.9,4.8,-520.97,5157.36,5150.48,2024-03-14
2024-03-07,call,50d_skip_bear,BULL,BPC,5165.0,5155.0,40.9,35.9,4.8,-520.97,5157.36,5150.48,2024-03-14
2024-03-07,call,em75_always_bull,BULL,BCD,5220.0,5210.0,12.4,15.05,2.85,-285.97,5157.36,5150.48,2024-03-14
2024-03-07,call,em75_always_short,BULL,BCC,5210.0,5220.0,15.05,12.4,2.45,244.03,5157.36,5150.48,2024-03-14
2024-03-07,call,em75_regime_follow,BULL,BCD,5220.0,5210.0,12.4,15.05,2.85,-285.97,5157.36,5150.48,2024-03-14
2024-03-07,call,em75_skip_bear,BULL,BCD,5220.0,5210.0,12.4,15.05,2.85,-285.97,5157.36,5150.48,2024-03-14
2024-03-07,put,put_regime,BULL,BPC,5100.0,5090.0,18.8,16.4,2.2,219.03,5157.36,5117.09,2024-03-15
2024-03-08,call,50d_always_bull,BEAR,BPC,5130.0,5120.0,35.05,30.8,4.05,-595.97,5123.69,5117.09,2024-03-15
2024-03-08,call,50d_regime_follow,BEAR,BPD,5120.0,5130.0,30.8,35.05,4.45,554.03,5123.69,5117.09,2024-03-15
2024-03-08,call,em75_always_bull,BEAR,BCD,5190.0,5180.0,13.05,15.95,3.1,-310.97,5123.69,5117.09,2024-03-15
2024-03-08,call,em75_always_short,BEAR,BCC,5180.0,5190.0,15.95,13.05,2.7,269.03,5123.69,5117.09,2024-03-15
2024-03-08,call,em75_regime_follow,BEAR,BCC,5180.0,5190.0,15.95,13.05,2.7,269.03,5123.69,5117.09,2024-03-15
2024-03-08,put,put_regime,BEAR,BPD,5055.0,5065.0,14.6,16.6,2.2,-220.97,5123.69,5149.42,2024-03-18
2024-03-11,call,50d_always_bull,BEAR,BPC,5125.0,5115.0,35.6,31.4,4.0,399.03,5117.94,5149.42,2024-03-18
2024-03-11,call,50d_regime_follow,BEAR,BPD,5115.0,5125.0,31.4,35.6,4.4,-440.97,5117.94,5149.42,2024-03-18
2024-03-11,call,em75_always_bull,BEAR,BCD,5185.0,5175.0,14.25,17.35,3.3,-330.97,5117.94,5149.42,2024-03-18
2024-03-11,call,em75_always_short,BEAR,BCC,5175.0,5185.0,17.35,14.25,2.9,289.03,5117.94,5149.42,2024-03-18
2024-03-11,call,em75_regime_follow,BEAR,BCC,5175.0,5185.0,17.35,14.25,2.9,289.03,5117.94,5149.42,2024-03-18
2024-03-11,put,put_regime,BEAR,BPD,5045.0,5055.0,14.55,16.5,2.15,-215.97,5117.94,5178.51,2024-03-19
2024-03-12,call,50d_always_bull,BULL,BPC,5180.0,5170.0,31.95,27.3,4.45,295.01,5175.27,5178.51,2024-03-19
2024-03-12,call,50d_regime_follow,BULL,BPC,5180.0,5170.0,31.95,27.3,4.45,295.01,5175.27,5178.51,2024-03-19
2024-03-12,call,50d_skip_bear,BULL,BPC,5180.0,5170.0,31.95,27.3,4.45,295.01,5175.27,5178.51,2024-03-19
2024-03-12,call,em75_always_bull,BULL,BCD,5230.0,5220.0,10.35,13.0,2.85,-285.97,5175.27,5178.51,2024-03-19
2024-03-12,call,em75_always_short,BULL,BCC,5220.0,5230.0,13.0,10.35,2.45,244.03,5175.27,5178.51,2024-03-19
2024-03-12,call,em75_regime_follow,BULL,BCD,5230.0,5220.0,10.35,13.0,2.85,-285.97,5175.27,5178.51,2024-03-19
2024-03-12,call,em75_skip_bear,BULL,BCD,5230.0,5220.0,10.35,13.0,2.85,-285.97,5175.27,5178.51,2024-03-19
2024-03-12,put,put_regime,BULL,BPC,5120.0,5110.0,16.35,14.15,2.0,199.03,5175.27,5224.62,2024-03-20
2024-03-13,call,50d_always_bull,BEAR,BPC,5170.0,5160.0,32.45,28.25,4.0,399.03,5165.31,5224.62,2024-03-20
2024-03-13,call,50d_regime_follow,BEAR,BPD,5160.0,5170.0,28.25,32.45,4.4,-440.97,5165.31,5224.62,2024-03-20
2024-03-13,call,em75_always_bull,BEAR,BCD,5230.0,5220.0,12.7,15.6,3.1,151.04,5165.31,5224.62,2024-03-20
2024-03-13,call,em75_always_short,BEAR,BCC,5220.0,5230.0,15.6,12.7,2.7,-192.98,5165.31,5224.62,2024-03-20
2024-03-13,call,em75_regime_follow,BEAR,BCC,5220.0,5230.0,15.6,12.7,2.7,-192.98,5165.31,5224.62,2024-03-20
2024-03-13,put,put_regime,BEAR,BPD,5100.0,5110.0,13.2,15.2,2.2,-220.97,5165.31,5241.53,2024-03-21
2024-03-14,call,50d_always_bull,BULL,BPC,5155.0,5145.0,35.5,31.45,3.85,384.03,5150.48,5241.53,2024-03-21
2024-03-14,call,50d_regime_follow,BULL,BPC,5155.0,5145.0,35.5,31.45,3.85,384.03,5150.48,5241.53,2024-03-21
2024-03-14,call,50d_skip_bear,BULL,BPC,5155.0,5145.0,35.5,31.45,3.85,384.03,5150.48,5241.53,2024-03-21
2024-03-14,call,em75_always_bull,BULL,BCD,5215.0,5205.0,13.85,16.95,3.3,669.03,5150.48,5241.53,2024-03-21
2024-03-14,call,em75_always_short,BULL,BCC,5205.0,5215.0,16.95,13.85,2.9,-710.97,5150.48,5241.53,2024-03-21
2024-03-14,call,em75_regime_follow,BULL,BCD,5215.0,5205.0,13.85,16.95,3.3,669.03,5150.48,5241.53,2024-03-21
2024-03-14,call,em75_skip_bear,BULL,BCD,5215.0,5205.0,13.85,16.95,3.3,669.03,5150.48,5241.53,2024-03-21
2024-03-14,put,put_regime,BULL,BPC,5090.0,5080.0,17.0,14.95,1.85,184.03,5150.48,5234.18,2024-03-22
2024-03-15,call,50d_always_bull,BULL,BPC,5125.0,5115.0,38.6,34.05,4.35,434.03,5117.09,5234.18,2024-03-22
2024-03-15,call,50d_regime_follow,BULL,BPC,5125.0,5115.0,38.6,34.05,4.35,434.03,5117.09,5234.18,2024-03-22
2024-03-15,call,50d_skip_bear,BULL,BPC,5125.0,5115.0,38.6,34.05,4.35,434.03,5117.09,5234.18,2024-03-22
2024-03-15,call,em75_always_bull,BULL,BCD,5185.0,5175.0,13.95,16.9,3.15,684.03,5117.09,5234.18,2024-03-22
2024-03-15,call,em75_always_short,BULL,BCC,5175.0,5185.0,16.9,13.95,2.75,-725.97,5117.09,5234.18,2024-03-22
2024-03-15,call,em75_regime_follow,BULL,BCD,5185.0,5175.0,13.95,16.9,3.15,684.03,5117.09,5234.18,2024-03-22
2024-03-15,call,em75_skip_bear,BULL,BCD,5185.0,5175.0,13.95,16.9,3.15,684.03,5117.09,5234.18,2024-03-22
2024-03-15,put,put_regime,BULL,BPC,5055.0,5045.0,17.05,14.95,1.9,189.03,5117.09,5218.19,2024-03-25
2024-03-18,call,50d_always_bull,BULL,BPC,5155.0,5145.0,36.35,31.85,4.3,429.03,5149.42,5218.19,2024-03-25
2024-03-18,call,50d_regime_follow,BULL,BPC,5155.0,5145.0,36.35,31.85,4.3,429.03,5149.42,5218.19,2024-03-25
2024-03-18,call,50d_skip_bear,BULL,BPC,5155.0,5145.0,36.35,31.85,4.3,429.03,5149.42,5218.19,2024-03-25
2024-03-18,call,em75_always_bull,BULL,BCD,5215.0,5205.0,12.7,15.55,3.05,694.03,5149.42,5218.19,2024-03-25
2024-03-18,call,em75_always_short,BULL,BCC,5205.0,5215.0,15.55,12.7,2.65,-735.97,5149.42,5218.19,2024-03-25
2024-03-18,call,em75_regime_follow,BULL,BCD,5215.0,5205.0,12.7,15.55,3.05,694.03,5149.42,5218.19,2024-03-25
2024-03-18,call,em75_skip_bear,BULL,BCD,5215.0,5205.0,12.7,15.55,3.05,694.03,5149.42,5218.19,2024-03-25
2024-03-18,put,put_regime,BULL,BPC,5090.0,5080.0,16.35,14.2,1.95,194.03,5149.42,5203.58,2024-03-26
2024-03-19,call,em75_always_short,BULL,BCC,5230.0,5240.0,13.85,11.15,2.5,249.03,5178.51,5203.58,2024-03-26
2024-03-20,call,50d_always_bull,BEAR,BPC,5230.0,5220.0,23.75,19.85,3.7,369.03,5224.62,5248.49,2024-03-27
2024-03-20,call,50d_regime_follow,BEAR,BPD,5220.0,5230.0,19.85,23.75,4.1,-410.97,5224.62,5248.49,2024-03-27
2024-03-20,call,em75_always_bull,BEAR,BCD,5280.0,5270.0,11.9,15.1,3.4,-340.97,5224.62,5248.49,2024-03-27
2024-03-20,call,em75_always_short,BEAR,BCC,5270.0,5280.0,15.1,11.9,3.0,299.03,5224.62,5248.49,2024-03-27
2024-03-20,call,em75_regime_follow,BEAR,BCC,5270.0,5280.0,15.1,11.9,3.0,299.03,5224.62,5248.49,2024-03-27
2024-03-20,put,put_regime,BEAR,BPD,5165.0,5175.0,9.35,11.0,1.85,-185.97,5224.62,5254.35,2024-03-28
2024-03-22,put,put_regime,BULL,BPC,5190.0,5180.0,12.55,10.45,1.9,189.03,5234.18,5243.77,2024-04-01
2024-03-25,put,put_regime,BEAR,BPD,5170.0,5180.0,8.65,10.55,2.1,-210.97,5218.19,5205.81,2024-04-02
2024-03-26,put,put_regime,BEAR,BPD,5155.0,5165.0,7.5,9.2,1.9,-190.97,5203.58,5211.49,2024-04-03
2024-03-27,put,put_regime,BEAR,BPD,5200.0,5210.0,7.85,9.85,2.2,779.03,5248.49,5147.21,2024-04-04
2024-04-02,call,50d_always_bull,BULL,BPC,5210.0,5200.0,29.95,25.85,3.9,380.05,5205.81,5209.91,2024-04-09
2024-04-02,call,50d_regime_follow,BULL,BPC,5210.0,5200.0,29.95,25.85,3.9,380.05,5205.81,5209.91,2024-04-09
2024-04-02,call,50d_skip_bear,BULL,BPC,5210.0,5200.0,29.95,25.85,3.9,380.05,5205.81,5209.91,2024-04-09
2024-04-02,call,em75_always_bull,BULL,BCD,5265.0,5255.0,11.55,14.55,3.2,-320.97,5205.81,5209.91,2024-04-09
2024-04-02,call,em75_always_short,BULL,BCC,5255.0,5265.0,14.55,11.55,2.8,279.03,5205.81,5209.91,2024-04-09
2024-04-02,call,em75_regime_follow,BULL,BCD,5265.0,5255.0,11.55,14.55,3.2,-320.97,5205.81,5209.91,2024-04-09
2024-04-02,call,em75_skip_bear,BULL,BCD,5265.0,5255.0,11.55,14.55,3.2,-320.97,5205.81,5209.91,2024-04-09
2024-04-02,put,put_regime,BULL,BPC,5150.0,5140.0,16.15,14.15,1.8,179.03,5205.81,5160.64,2024-04-10
2024-04-03,call,50d_always_bull,BEAR,BPC,5215.0,5205.0,31.65,27.55,3.9,-610.97,5211.49,5160.64,2024-04-10
2024-04-03,call,50d_regime_follow,BEAR,BPD,5205.0,5215.0,27.55,31.65,4.3,569.03,5211.49,5160.64,2024-04-10
2024-04-03,call,em75_always_bull,BEAR,BCD,5275.0,5265.0,12.65,15.7,3.25,-325.97,5211.49,5160.64,2024-04-10
2024-04-03,call,em75_always_short,BEAR,BCC,5265.0,5275.0,15.7,12.65,2.85,284.03,5211.49,5160.64,2024-04-10
2024-04-03,call,em75_regime_follow,BEAR,BCC,5265.0,5275.0,15.7,12.65,2.85,284.03,5211.49,5160.64,2024-04-10
2024-04-03,put,put_regime,BEAR,BPD,5145.0,5155.0,12.75,14.7,2.15,-215.97,5211.49,5199.06,2024-04-11
2024-04-04,call,50d_always_bull,BULL,BPC,5155.0,5145.0,46.9,42.4,4.3,429.03,5147.21,5199.06,2024-04-11
2024-04-04,call,50d_regime_follow,BULL,BPC,5155.0,5145.0,46.9,42.4,4.3,429.03,5147.21,5199.06,2024-04-11
2024-04-04,call,50d_skip_bear,BULL,BPC,5155.0,5145.0,46.9,42.4,4.3,429.03,5147.21,5199.06,2024-04-11
2024-04-04,call,em75_always_bull,BULL,BCD,5225.0,5215.0,16.05,19.55,3.7,-370.97,5147.21,5199.06,2024-04-11
2024-04-04,call,em75_always_short,BULL,BCC,5215.0,5225.0,19.55,16.05,3.3,329.03,5147.21,5199.06,2024-04-11
2024-04-04,call,em75_regime_follow,BULL,BCD,5225.0,5215.0,16.05,19.55,3.7,-370.97,5147.21,5199.06,2024-04-11
2024-04-04,call,em75_skip_bear,BULL,BCD,5225.0,5215.0,16.05,19.55,3.7,-370.97,5147.21,5199.06,2024-04-11
2024-04-04,put,put_regime,BULL,BPC,5075.0,5065.0,22.8,20.6,2.0,199.03,5147.21,5123.41,2024-04-12
2024-04-05,call,50d_always_bull,BULL,BPC,5210.0,5200.0,38.65,34.55,3.9,-610.97,5204.34,5123.41,2024-04-12
2024-04-05,call,50d_regime_follow,BULL,BPC,5210.0,5200.0,38.65,34.55,3.9,-610.97,5204.34,5123.41,2024-04-12
2024-04-05,call,50d_skip_bear,BULL,BPC,5210.0,5200.0,38.65,34.55,3.9,-610.97,5204.34,5123.41,2024-04-12
2024-04-05,call,em75_always_bull,BULL,BCD,5275.0,5265.0,11.85,14.95,3.3,-330.97,5204.34,5123.41,2024-04-12
2024-04-05,call,em75_always_short,BULL,BCC,5265.0,5275.0,14.95,11.85,2.9,289.03,5204.34,5123.41,2024-04-12
2024-04-05,call,em75_regime_follow,BULL,BCD,5275.0,5265.0,11.85,14.95,3.3,-330.97,5204.34,5123.41,2024-04-12
2024-04-05,call,em75_skip_bear,BULL,BCD,5275.0,5265.0,11.85,14.95,3.3,-330.97,5204.34,5123.41,2024-04-12
2024-04-05,put,put_regime,BULL,BPC,5140.0,5130.0,19.75,17.75,1.8,-820.97,5204.34,5061.82,2024-04-15
2024-04-08,call,50d_always_bull,BULL,BPC,5210.0,5200.0,34.7,30.5,4.0,-600.97,5202.39,5061.82,2024-04-15
2024-04-08,call,50d_regime_follow,BULL,BPC,5210.0,5200.0,34.7,30.5,4.0,-600.97,5202.39,5061.82,2024-04-15
2024-04-08,call,50d_skip_bear,BULL,BPC,5210.0,5200.0,34.7,30.5,4.0,-600.97,5202.39,5061.82,2024-04-15
2024-04-08,call,em75_always_bull,BULL,BCD,5270.0,5260.0,11.75,14.8,3.25,-325.97,5202.39,5061.82,2024-04-15
2024-04-08,call,em75_always_short,BULL,BCC,5260.0,5270.0,14.8,11.75,2.85,284.03,5202.39,5061.82,2024-04-15
2024-04-08,call,em75_regime_follow,BULL,BCD,5270.0,5260.0,11.75,14.8,3.25,-325.97,5202.39,5061.82,2024-04-15
2024-04-08,call,em75_skip_bear,BULL,BCD,5270.0,5260.0,11.75,14.8,3.25,-325.97,5202.39,5061.82,2024-04-15
2024-04-08,put,put_regime,BULL,BPC,5145.0,5135.0,16.65,14.6,1.85,-815.97,5202.39,5051.41,2024-04-16
2024-04-09,call,50d_always_bull,BEAR,BPC,5215.0,5205.0,34.75,30.75,3.8,-620.97,5209.91,5051.41,2024-04-16
2024-04-09,call,50d_regime_follow,BEAR,BPD,5205.0,5215.0,30.75,34.75,4.2,579.03,5209.91,5051.41,2024-04-16
2024-04-09,call,em75_always_bull,BEAR,BCD,5280.0,5270.0,12.65,15.8,3.35,-335.97,5209.91,5051.41,2024-04-16
2024-04-09,call,em75_always_short,BEAR,BCC,5270.0,5280.0,15.8,12.65,2.95,294.03,5209.91,5051.41,2024-04-16
2024-04-09,call,em75_regime_follow,BEAR,BCC,5270.0,5280.0,15.8,12.65,2.95,294.03,5209.91,5051.41,2024-04-16
2024-04-09,put,put_regime,BEAR,BPD,5140.0,5150.0,15.35,17.3,2.15,784.03,5209.91,5022.21,2024-04-17
2024-04-10,call,50d_always_bull,BULL,BPC,5165.0,5155.0,41.75,37.35,4.2,-580.97,5160.64,5022.21,2024-04-17
2024-04-10,call,50d_regime_follow,BULL,BPC,5165.0,5155.0,41.75,37.35,4.2,-580.97,5160.64,5022.21,2024-04-17
2024-04-10,call,50d_skip_bear,BULL,BPC,5165.0,5155.0,41.75,37.35,4.2,-580.97,5160.64,5022.21,2024-04-17
2024-04-10,call,em75_always_bull,BULL,BCD,5230.0,5220.0,12.4,15.35,3.15,-315.97,5160.64,5022.21,2024-04-17
2024-04-10,call,em75_always_short,BULL,BCC,5220.0,5230.0,15.35,12.4,2.75,274.03,5160.64,5022.21,2024-04-17
2024-04-10,call,em75_regime_follow,BULL,BCD,5230.0,5220.0,12.4,15.35,3.15,-315.97,5160.64,5022.21,2024-04-17
2024-04-10,call,em75_skip_bear,BULL,BCD,5230.0,5220.0,12.4,15.35,3.15,-315.97,5160.64,5022.21,2024-04-17
2024-04-10,put,put_regime,BULL,BPC,5095.0,5085.0,20.4,18.2,2.0,-800.97,5160.64,5011.12,2024-04-18
2024-04-11,call,50d_always_bull,BULL,BPC,5205.0,5195.0,36.95,32.75,4.0,-600.97,5199.06,5011.12,2024-04-18
2024-04-11,call,50d_regime_follow,BULL,BPC,5205.0,5195.0,36.95,32.75,4.0,-600.97,5199.06,5011.12,2024-04-18
2024-04-11,call,50d_skip_bear,BULL,BPC,5205.0,5195.0,36.95,32.75,4.0,-600.97,5199.06,5011.12,2024-04-18
2024-04-11,call,em75_always_bull,BULL,BCD,5265.0,5255.0,11.25,14.1,3.05,-305.97,5199.06,5011.12,2024-04-18
2024-04-11,call,em75_always_short,BULL,BCC,5255.0,5265.0,14.1,11.25,2.65,264.03,5199.06,5011.12,2024-04-18
2024-04-11,call,em75_regime_follow,BULL,BCD,5265.0,5255.0,11.25,14.1,3.05,-305.97,5199.06,5011.12,2024-04-18
2024-04-11,call,em75_skip_bear,BULL,BCD,5265.0,5255.0,11.25,14.1,3.05,-305.97,5199.06,5011.12,2024-04-18
2024-04-11,put,put_regime,BULL,BPC,5140.0,5130.0,18.35,16.2,1.95,-805.97,5199.06,4967.23,2024-04-19
2024-04-12,call,50d_always_bull,BULL,BPC,5130.0,5120.0,45.65,41.35,4.1,-590.97,5123.41,4967.23,2024-04-19
2024-04-12,call,50d_regime_follow,BULL,BPC,5130.0,5120.0,45.65,41.35,4.1,-590.97,5123.41,4967.23,2024-04-19
2024-04-12,call,50d_skip_bear,BULL,BPC,5130.0,5120.0,45.65,41.35,4.1,-590.97,5123.41,4967.23,2024-04-19
2024-04-12,call,em75_always_bull,BULL,BCD,5200.0,5190.0,14.6,17.65,3.25,-325.97,5123.41,4967.23,2024-04-19
2024-04-12,call,em75_always_short,BULL,BCC,5190.0,5200.0,17.65,14.6,2.85,284.03,5123.41,4967.23,2024-04-19
2024-04-12,call,em75_regime_follow,BULL,BCD,5200.0,5190.0,14.6,17.65,3.25,-325.97,5123.41,4967.23,2024-04-19
2024-04-12,call,em75_skip_bear,BULL,BCD,5200.0,5190.0,14.6,17.65,3.25,-325.97,5123.41,4967.23,2024-04-19
2024-04-12,put,put_regime,BULL,BPC,5050.0,5040.0,22.65,20.45,2.0,-800.97,5123.41,5010.6,2024-04-22
2024-04-15,call,50d_always_bull,BULL,BPC,5070.0,5060.0,51.35,46.8,4.35,-565.97,5061.82,5010.6,2024-04-22
2024-04-15,call,50d_regime_follow,BULL,BPC,5070.0,5060.0,51.35,46.8,4.35,-565.97,5061.82,5010.6,2024-04-22
2024-04-15,call,50d_skip_bear,BULL,BPC,5070.0,5060.0,51.35,46.8,4.35,-565.97,5061.82,5010.6,2024-04-22
2024-04-15,call,em75_always_bull,BULL,BCD,5145.0,5135.0,15.85,18.7,3.05,-305.97,5061.82,5010.6,2024-04-22
2024-04-15,call,em75_always_short,BULL,BCC,5135.0,5145.0,18.7,15.85,2.65,264.03,5061.82,5010.6,2024-04-22
2024-04-15,call,em75_regime_follow,BULL,BCD,5145.0,5135.0,15.85,18.7,3.05,-305.97,5061.82,5010.6,2024-04-22
2024-04-15,call,em75_skip_bear,BULL,BCD,5145.0,5135.0,15.85,18.7,3.05,-305.97,5061.82,5010.6,2024-04-22
2024-04-15,put,put_regime,BULL,BPC,4980.0,4970.0,24.3,22.05,2.05,204.03,5061.82,5070.55,2024-04-23
2024-04-16,call,50d_always_bull,BULL,BPC,5060.0,5050.0,46.35,41.85,4.3,429.03,5051.41,5070.55,2024-04-23
2024-04-16,call,50d_regime_follow,BULL,BPC,5060.0,5050.0,46.35,41.85,4.3,429.03,5051.41,5070.55,2024-04-23
2024-04-16,call,50d_skip_bear,BULL,BPC,5060.0,5050.0,46.35,41.85,4.3,429.03,5051.41,5070.55,2024-04-23
2024-04-16,call,em75_always_bull,BULL,BCD,5130.0,5120.0,16.4,19.4,3.2,-320.97,5051.41,5070.55,2024-04-23
2024-04-16,call,em75_always_short,BULL,BCC,5120.0,5130.0,19.4,16.4,2.8,279.03,5051.41,5070.55,2024-04-23
2024-04-16,call,em75_regime_follow,BULL,BCD,5130.0,5120.0,16.4,19.4,3.2,-320.97,5051.41,5070.55,2024-04-23
2024-04-16,call,em75_skip_bear,BULL,BCD,5130.0,5120.0,16.4,19.4,3.2,-320.97,5051.41,5070.55,2024-04-23
2024-04-16,put,put_regime,BULL,BPC,4975.0,4965.0,21.5,19.3,2.0,199.03,5051.41,5071.63,2024-04-24
2024-04-17,call,50d_always_bull,BULL,BPC,5030.0,5020.0,46.55,42.0,4.35,434.03,5022.21,5071.63,2024-04-24
2024-04-17,call,50d_regime_follow,BULL,BPC,5030.0,5020.0,46.55,42.0,4.35,434.03,5022.21,5071.63,2024-04-24
2024-04-17,call,50d_skip_bear,BULL,BPC,5030.0,5020.0,46.55,42.0,4.35,434.03,5022.21,5071.63,2024-04-24
2024-04-17,call,em75_always_bull,BULL,BCD,5100.0,5090.0,15.05,17.95,3.1,-310.97,5022.21,5071.63,2024-04-24
2024-04-17,call,em75_always_short,BULL,BCC,5090.0,5100.0,17.95,15.05,2.7,269.03,5022.21,5071.63,2024-04-24
2024-04-17,call,em75_regime_follow,BULL,BCD,5100.0,5090.0,15.05,17.95,3.1,-310.97,5022.21,5071.63,2024-04-24
2024-04-17,call,em75_skip_bear,BULL,BCD,5100.0,5090.0,15.05,17.95,3.1,-310.97,5022.21,5071.63,2024-04-24
2024-04-17,put,put_regime,BULL,BPC,4950.0,4940.0,21.85,19.55,2.1,209.03,5022.21,5048.42,2024-04-25
2024-04-18,call,em75_always_short,BULL,BCC,5075.0,5085.0,18.35,15.35,2.8,279.03,5011.12,5048.42,2024-04-25
2024-04-19,call,50d_always_bull,BULL,BPC,4975.0,4965.0,46.75,42.1,4.45,444.03,4967.23,5099.96,2024-04-26
2024-04-19,call,50d_regime_follow,BULL,BPC,4975.0,4965.0,46.75,42.1,4.45,444.03,4967.23,5099.96,2024-04-26
2024-04-19,call,50d_skip_bear,BULL,BPC,4975.0,4965.0,46.75,42.1,4.45,444.03,4967.23,5099.96,2024-04-26
2024-04-19,call,em75_always_bull,BULL,BCD,5045.0,5035.0,15.7,18.7,3.2,679.03,4967.23,5099.96,2024-04-26
2024-04-19,call,em75_always_short,BULL,BCC,5035.0,5045.0,18.7,15.7,2.8,-720.97,4967.23,5099.96,2024-04-26
2024-04-19,call,em75_regime_follow,BULL,BCD,5045.0,5035.0,15.7,18.7,3.2,679.03,4967.23,5099.96,2024-04-26
2024-04-19,call,em75_skip_bear,BULL,BCD,5045.0,5035.0,15.7,18.7,3.2,679.03,4967.23,5099.96,2024-04-26
2024-04-19,put,put_regime,BULL,BPC,4890.0,4880.0,21.85,19.6,2.05,204.03,4967.23,5116.17,2024-04-29
2024-04-22,call,50d_always_bull,BULL,BPC,5015.0,5005.0,37.95,33.6,4.15,414.03,5010.6,5116.17,2024-04-29
2024-04-22,call,50d_regime_follow,BULL,BPC,5015.0,5005.0,37.95,33.6,4.15,414.03,5010.6,5116.17,2024-04-29
2024-04-22,call,50d_skip_bear,BULL,BPC,5015.0,5005.0,37.95,33.6,4.15,414.03,5010.6,5116.17,2024-04-29
2024-04-22,call,em75_always_bull,BULL,BCD,5080.0,5070.0,13.85,16.85,3.2,679.03,5010.6,5116.17,2024-04-29
2024-04-22,call,em75_always_short,BULL,BCC,5070.0,5080.0,16.85,13.85,2.8,-720.97,5010.6,5116.17,2024-04-29
2024-04-22,call,em75_regime_follow,BULL,BCD,5080.0,5070.0,13.85,16.85,3.2,679.03,5010.6,5116.17,2024-04-29
2024-04-22,call,em75_skip_bear,BULL,BCD,5080.0,5070.0,13.85,16.85,3.2,679.03,5010.6,5116.17,2024-04-29
2024-04-22,put,put_regime,BULL,BPC,4945.0,4935.0,17.65,15.5,1.95,194.03,5010.6,5035.69,2024-04-30
2024-04-23,call,50d_always_bull,BULL,BPC,5075.0,5065.0,33.6,29.55,3.85,-615.97,5070.55,5035.69,2024-04-30
2024-04-23,call,50d_regime_follow,BULL,BPC,5075.0,5065.0,33.6,29.55,3.85,-615.97,5070.55,5035.69,2024-04-30
2024-04-23,call,50d_skip_bear,BULL,BPC,5075.0,5065.0,33.6,29.55,3.85,-615.97,5070.55,5035.69,2024-04-30
2024-04-23,call,em75_always_bull,BULL,BCD,5135.0,5125.0,13.8,16.85,3.25,-325.97,5070.55,5035.69,2024-04-30
2024-04-23,call,em75_always_short,BULL,BCC,5125.0,5135.0,16.85,13.8,2.85,284.03,5070.55,5035.69,2024-04-30
2024-04-23,call,em75_regime_follow,BULL,BCD,5135.0,5125.0,13.8,16.85,3.25,-325.97,5070.55,5035.69,2024-04-30
2024-04-23,call,em75_skip_bear,BULL,BCD,5135.0,5125.0,13.8,16.85,3.25,-325.97,5070.55,5035.69,2024-04-30
2024-04-23,put,put_regime,BULL,BPC,5005.0,4995.0,17.0,15.0,1.8,179.03,5070.55,5018.39,2024-05-01
2024-04-24,call,50d_always_bull,BULL,BPC,5080.0,5070.0,57.8,50.85,6.75,-325.97,5071.63,5018.39,2024-05-01
2024-04-24,call,50d_regime_follow,BULL,BPC,5080.0,5070.0,57.8,50.85,6.75,-325.97,5071.63,5018.39,2024-05-01
2024-04-24,call,50d_skip_bear,BULL,BPC,5080.0,5070.0,57.8,50.85,6.75,-325.97,5071.63,5018.39,2024-05-01
2024-04-24,call,em75_always_bull,BULL,BCD,5145.0,5135.0,7.8,9.55,1.95,-195.97,5071.63,5018.39,2024-05-01
2024-04-24,call,em75_always_short,BULL,BCC,5135.0,5145.0,9.55,7.8,1.55,154.03,5071.63,5018.39,2024-05-01
2024-04-24,call,em75_regime_follow,BULL,BCD,5145.0,5135.0,7.8,9.55,1.95,-195.97,5071.63,5018.39,2024-05-01
2024-04-24,call,em75_skip_bear,BULL,BCD,5145.0,5135.0,7.8,9.55,1.95,-195.97,5071.63,5018.39,2024-05-01
2024-04-24,put,put_regime,BULL,BPC,5005.0,4995.0,26.1,23.2,2.7,269.03,5071.63,5064.2,2024-05-02
2024-04-25,call,50d_always_bull,BEAR,BPC,5055.0,5045.0,21.9,19.3,2.4,239.03,5048.42,5064.2,2024-05-02
2024-04-25,call,50d_regime_follow,BEAR,BPD,5045.0,5055.0,19.3,21.9,2.8,-280.97,5048.42,5064.2,2024-05-02
2024-04-25,call,em75_always_bull,BEAR,BCD,5130.0,5120.0,26.7,31.2,4.7,-470.97,5048.42,5064.2,2024-05-02
2024-04-25,call,em75_always_short,BEAR,BCC,5120.0,5130.0,31.2,26.7,4.3,429.03,5048.42,5064.2,2024-05-02
